#T[Ga]	 a[RE]		 obliq_E[deg]	 obliq_M[deg]	 inc_M[deg]
0.389	 57.652483	 22.223040	 6.966583	 5.199734 
0.390	 57.651298	 22.222577	 6.966763	 5.199760 
0.391	 57.650100	 22.222108	 6.966946	 5.199787 
0.392	 57.648888	 22.221635	 6.967130	 5.199814 
0.393	 57.647664	 22.221156	 6.967317	 5.199842 
0.394	 57.646427	 22.220673	 6.967505	 5.199870 
0.395	 57.645179	 22.220185	 6.967696	 5.199898 
0.396	 57.643920	 22.219693	 6.967888	 5.199926 
0.397	 57.642651	 22.219197	 6.968081	 5.199954 
0.398	 57.641375	 22.218699	 6.968276	 5.199983 
0.399	 57.640092	 22.218197	 6.968471	 5.200012 
0.400	 57.638804	 22.217694	 6.968668	 5.200041 
0.401	 57.637513	 22.217190	 6.968865	 5.200070 
0.402	 57.636219	 22.216684	 6.969063	 5.200099 
0.403	 57.634925	 22.216179	 6.969260	 5.200128 
0.404	 57.633631	 22.215673	 6.969458	 5.200158 
0.405	 57.632339	 22.215169	 6.969655	 5.200187 
0.406	 57.631051	 22.214665	 6.969852	 5.200216 
0.407	 57.629765	 22.214163	 6.970049	 5.200245 
0.408	 57.628484	 22.213663	 6.970244	 5.200274 
0.409	 57.627207	 22.213164	 6.970440	 5.200303 
0.410	 57.625933	 22.212667	 6.970634	 5.200332 
0.411	 57.624664	 22.212171	 6.970828	 5.200360 
0.412	 57.623398	 22.211677	 6.971022	 5.200389 
0.413	 57.622136	 22.211184	 6.971215	 5.200417 
0.414	 57.620877	 22.210693	 6.971408	 5.200446 
0.415	 57.619623	 22.210203	 6.971599	 5.200474 
0.416	 57.618373	 22.209716	 6.971791	 5.200502 
0.417	 57.617128	 22.209230	 6.971981	 5.200531 
0.418	 57.615890	 22.208747	 6.972171	 5.200559 
0.419	 57.614660	 22.208266	 6.972359	 5.200586 
0.420	 57.613438	 22.207790	 6.972546	 5.200614 
0.421	 57.612227	 22.207317	 6.972732	 5.200642 
0.422	 57.611026	 22.206848	 6.972916	 5.200669 
0.423	 57.609839	 22.206385	 6.973098	 5.200696 
0.424	 57.608664	 22.205927	 6.973278	 5.200722 
0.425	 57.607503	 22.205474	 6.973456	 5.200749 
0.426	 57.606357	 22.205026	 6.973631	 5.200775 
