#T[Ga]	 a[RE]		 obliq_E[deg]	 obliq_M[deg]	  inc_M[deg]  Dec[deg] 
0.341	 57.791356	 22.277498	 6.945409	 5.196505	 1.748905	 
0.342	 57.781616	 22.273668	 6.946884	 5.196730	 1.750154	 
0.343	 57.772438	 22.270060	 6.948276	 5.196943	 1.751333	 
0.344	 57.763816	 22.266672	 6.949584	 5.197143	 1.752442	 
0.345	 57.755743	 22.263500	 6.950811	 5.197331	 1.753481	 
0.346	 57.748208	 22.260542	 6.951957	 5.197506	 1.754451	 
0.347	 57.741198	 22.257790	 6.953025	 5.197670	 1.755355	 
0.348	 57.734698	 22.255239	 6.954016	 5.197822	 1.756194	 
0.349	 57.728690	 22.252882	 6.954932	 5.197963	 1.756970	 
0.350	 57.723154	 22.250711	 6.955778	 5.198092	 1.757685	 
0.351	 57.718069	 22.248717	 6.956555	 5.198212	 1.758343	 
0.352	 57.713410	 22.246890	 6.957267	 5.198322	 1.758945	 
0.353	 57.709154	 22.245222	 6.957919	 5.198422	 1.759496	 
0.354	 57.705274	 22.243702	 6.958513	 5.198514	 1.759999	 
0.355	 57.701743	 22.242318	 6.959054	 5.198597	 1.760457	 
0.356	 57.698534	 22.241061	 6.959546	 5.198673	 1.760873	 
0.357	 57.695621	 22.239920	 6.959992	 5.198742	 1.761250	 
0.358	 57.692976	 22.238884	 6.960398	 5.198805	 1.761594	 
0.359	 57.690573	 22.237943	 6.960767	 5.198862	 1.761905	 
0.360	 57.688386	 22.237087	 6.961102	 5.198913	 1.762189	 
0.361	 57.686390	 22.236305	 6.961409	 5.198960	 1.762448	 
0.362	 57.684562	 22.235589	 6.961689	 5.199003	 1.762686	 
0.363	 57.682878	 22.234930	 6.961947	 5.199043	 1.762904	 
0.364	 57.681318	 22.234319	 6.962186	 5.199080	 1.763107	 
0.365	 57.679860	 22.233749	 6.962409	 5.199114	 1.763296	 
0.366	 57.678489	 22.233212	 6.962619	 5.199145	 1.763474	 
0.367	 57.677188	 22.232703	 6.962818	 5.199176	 1.763643	 
0.368	 57.675944	 22.232216	 6.963008	 5.199204	 1.763804	 
0.369	 57.674745	 22.231747	 6.963191	 5.199232	 1.763960	 
0.370	 57.673582	 22.231292	 6.963369	 5.199258	 1.764111	 
0.371	 57.672447	 22.230848	 6.963542	 5.199284	 1.764258	 
0.372	 57.671333	 22.230412	 6.963712	 5.199310	 1.764402	 
0.373	 57.670235	 22.229983	 6.963879	 5.199335	 1.764545	 
0.374	 57.669148	 22.229557	 6.964045	 5.199359	 1.764686	 
0.375	 57.668068	 22.229135	 6.964209	 5.199384	 1.764826	 
0.376	 57.666992	 22.228714	 6.964373	 5.199408	 1.764965	 
0.377	 57.665916	 22.228293	 6.964537	 5.199432	 1.765105	 
0.378	 57.664839	 22.227872	 6.964701	 5.199456	 1.765245	 
0.379	 57.663758	 22.227449	 6.964866	 5.199481	 1.765385	 
0.380	 57.662670	 22.227023	 6.965031	 5.199505	 1.765526	 
